age,cat0,cat1,cat2,cat3,region_iso
47,1,0,0,a,RU-BEL
29,1,0,0,a,RU-ARK
20,0,0,0,a,RU-KRS
36,1,1,0,c,RU-TUL
35,0,1,0,c,RU-MAG
20,0,0,0,a,RU-MAG
37,0,0,0,c,RU-VLA
22,0,1,0,a,RU-KB
24,1,0,0,c,RU-KEM
17,1,0,0,c,RU-SAR
58,0,0,0,b,RU-AL
65,0,0,0,b,RU-STA
44,0,0,1,c,RU-DA
51,0,0,0,a,RU-PSK
18,1,0,0,a,RU-SA
69,0,1,0,a,RU-CHU
46,0,1,0,b,RU-VOR
31,0,0,1,b,RU-SAK
33,0,1,0,a,RU-BRY
23,0,0,0,a,RU-CHU
39,1,1,0,c,RU-KK
23,0,0,0,a,RU-BA
50,0,0,0,a,RU-VLG
33,0,0,0,b,RU-NGR
50,0,0,0,b,RU-MO
18,1,0,0,c,RU-KOS
22,0,0,0,b,RU-MAG
46,0,0,1,a,RU-LIP
28,0,1,0,c,RU-CU
26,0,1,0,c,RU-RYA
25,0,1,0,b,RU-BA
25,0,0,1,b,RU-RYA
27,0,0,0,c,RU-TYU
42,1,0,0,a,RU-BU
40,0,0,0,c,RU-TVE
25,0,1,0,a,RU-AST
36,0,0,0,b,RU-CU
36,0,0,0,a,RU-IVA
55,0,0,0,a,RU-OMS
38,0,0,0,b,RU-TAM
54,0,1,1,c,RU-NGR
27,0,0,0,a,RU-SMO
27,1,1,0,a,RU-KOS
43,0,0,0,b,RU-PRI
36,0,0,0,a,RU-DA
42,0,1,1,a,RU-LEN
52,0,1,0,a,RU-KGD
43,0,0,1,a,RU-KR
29,0,0,0,a,RU-ARK
18,0,0,0,c,RU-BU
29,0,0,0,a,RU-VGG
18,0,0,0,c,RU-DA
52,0,0,0,a,RU-VGG
44,0,1,0,a,RU-ALT
24,0,0,1,a,RU-KIR
24,0,0,0,c,RU-KO
22,0,0,0,a,RU-KK
46,0,0,0,c,RU-NVS
47,0,0,0,b,RU-AD
45,0,0,0,a,RU-MAG
69,0,0,0,a,RU-RYA
27,1,0,0,a,RU-AMU
18,0,0,0,c,RU-KK
45,0,0,1,c,RU-NIZ
21,0,1,0,c,RU-SAM
40,1,0,0,a,RU-TY
34,0,0,0,b,RU-LIP
32,0,0,0,a,RU-ZAB
47,0,0,0,b,RU-MAG
25,1,1,0,a,RU-KL
17,0,0,0,c,RU-RYA
20,0,1,0,a,RU-RYA
22,0,0,0,a,RU-SVE
19,0,1,0,c,RU-YAR
69,0,1,0,a,RU-KB
58,0,0,0,a,RU-KL
28,0,0,0,a,RU-MUR
58,0,1,1,a,RU-SVE
67,0,1,1,a,RU-MAG
40,0,1,0,a,RU-KR
36,0,1,0,c,RU-KYA
53,0,0,0,a,RU-LIP
48,0,0,0,b,RU-VLG
17,0,0,0,b,RU-IN
22,1,0,0,a,RU-ORE
18,1,1,0,c,RU-TY
32,0,0,0,a,RU-VLA
37,0,0,0,a,RU-IRK
47,0,0,0,a,RU-KL
61,1,0,0,a,RU-TY
20,0,0,0,c,RU-TY
28,0,1,0,a,RU-STA
21,0,0,0,a,RU-KAM
42,0,1,1,a,RU-ARK
21,0,0,0,b,RU-ORE
21,0,0,0,c,RU-DA
45,0,1,0,a,RU-TA
20,0,0,0,a,RU-KHA
32,0,0,0,a,RU-KO
28,0,0,0,a,RU-DA
67,0,0,0,a,RU-RYA
52,1,0,0,a,RU-BU
34,1,0,0,a,RU-KGN
51,0,0,0,a,RU-TA
36,0,0,0,a,RU-STA
68,0,0,0,a,RU-PRI
60,0,1,0,a,RU-MO
48,0,1,0,c,RU-NIZ
17,0,0,0,b,RU-ORE
24,1,0,0,b,RU-SA
27,0,0,0,a,RU-KLU
69,0,0,0,c,RU-SVE
63,0,1,0,c,RU-LEN
41,1,1,0,c,RU-KLU
19,0,0,0,a,RU-AD
32,0,0,0,c,RU-KGD
54,0,0,0,a,RU-ALT
59,1,0,0,a,RU-KAM
70,0,0,0,b,RU-IRK
45,0,0,0,a,RU-TAM
20,0,0,0,a,RU-IRK
25,0,0,0,c,RU-NEN
69,0,1,0,a,RU-YAR
17,0,0,0,a,RU-KLU
36,0,0,0,a,RU-CU
32,0,1,0,a,RU-YAN
51,1,0,0,a,RU-MAG
37,1,1,0,a,RU-SMO
19,0,0,0,b,RU-NVS
28,0,1,0,b,RU-SE
40,0,0,0,a,RU-KGD
37,0,0,0,a,RU-YAR
30,0,0,0,a,RU-SVE
17,0,0,0,b,RU-SA
27,0,0,0,a,RU-KL
31,0,0,0,a,RU-PNZ
58,0,0,0,b,RU-KHA
29,0,1,0,b,RU-AMU
18,0,0,1,a,RU-YAN
18,0,1,0,b,RU-KK
24,0,0,0,b,RU-BU
19,1,0,0,a,RU-STA
43,0,1,0,a,RU-MUR
23,0,0,0,a,RU-ZAB
36,1,0,0,b,RU-BEL
23,0,1,0,a,RU-KB
53,0,0,0,c,RU-KLU
41,0,0,0,b,RU-TUL
56,0,0,0,a,RU-KDA
38,0,1,0,c,RU-ALT
41,0,1,0,a,RU-ROS
26,1,0,0,a,RU-UD
40,0,0,0,c,RU-ORE
33,1,0,0,c,RU-ORL
22,0,0,0,a,RU-CE
23,0,0,0,a,RU-KAM
58,1,1,0,c,RU-ARK
30,0,1,0,a,RU-MOS
49,1,0,0,b,RU-VGG
19,0,0,0,a,RU-BRY
50,0,0,0,a,RU-VOR
33,0,0,0,b,RU-KB
19,0,0,0,a,RU-ULY
41,0,0,0,c,RU-YAR
66,0,1,0,a,RU-RYA
22,0,0,0,b,RU-NGR
45,0,0,0,c,RU-KR
40,0,0,0,a,RU-NGR
61,0,1,0,b,RU-MUR
32,0,0,0,a,RU-IN
41,0,0,0,a,RU-TOM
18,1,0,0,a,RU-VLA
44,0,1,1,a,RU-TAM
49,0,0,0,b,RU-IVA
31,0,0,0,c,RU-BU
28,1,0,0,c,RU-BA
22,0,1,0,b,RU-IVA
33,1,0,0,a,RU-VLA
45,0,0,0,a,RU-BRY
28,0,0,0,b,RU-ME
26,0,0,0,b,RU-PRI
32,0,0,0,a,RU-RYA
19,0,1,0,c,RU-IVA
52,0,0,0,a,RU-SMO
48,1,1,0,b,RU-MOW
32,0,0,0,a,RU-KEM
19,1,0,0,a,RU-STA
33,0,0,0,a,RU-STA
27,0,0,0,c,RU-KC
27,0,0,0,a,RU-TUL
21,0,0,0,a,RU-LIP
66,0,0,0,a,RU-BU
21,1,0,0,a,RU-LIP
68,0,1,0,a,RU-NIZ
45,0,0,0,c,RU-CE
29,0,0,0,a,RU-KO
39,0,1,0,b,RU-CU
58,0,0,1,c,RU-NVS
44,0,0,0,b,RU-KC
26,0,0,0,a,RU-NIZ
29,0,1,0,c,RU-KC
45,0,0,0,c,RU-ORE
17,0,0,0,b,RU-PNZ
39,0,0,0,a,RU-IVA
30,1,0,0,a,RU-AD
19,0,0,0,b,RU-KLU
32,0,0,0,c,RU-CHU
17,0,0,0,a,RU-KGD
23,0,1,0,a,RU-KHA
19,0,0,1,c,RU-UD
65,0,0,0,a,RU-KR
23,0,1,0,c,RU-TUL
25,0,0,0,c,RU-KHM
25,0,0,1,a,RU-UD
21,0,0,0,a,RU-KGD
52,1,0,0,a,RU-KR
36,1,1,0,a,RU-CHU
33,0,0,0,a,RU-YAR
42,0,1,0,a,RU-SMO
22,0,0,0,c,RU-DA
65,1,0,0,b,RU-NEN
23,1,0,0,c,RU-SPE
66,1,0,0,a,RU-UD
17,0,1,0,c,RU-SMO
55,0,0,1,c,RU-KYA
44,0,0,0,a,RU-CU
58,1,0,0,c,RU-UD
17,1,0,0,a,RU-KHA
36,0,0,1,a,RU-KB
32,0,1,0,a,RU-SAK
23,0,0,0,a,RU-SMO
64,1,1,0,b,RU-ALT
41,0,0,0,a,RU-ALT
26,1,0,0,b,RU-NGR
51,0,1,0,c,RU-UD
25,0,0,0,c,RU-DA
28,0,0,0,a,RU-KHM
50,0,0,0,a,RU-KO
47,0,0,0,a,RU-CHU
20,0,0,1,c,RU-SAK
54,0,0,1,b,RU-VLG
18,0,1,0,c,RU-MO
56,0,0,1,a,RU-KIR
28,0,0,0,a,RU-KLU
29,0,1,0,b,RU-KIR
56,0,1,0,b,RU-PSK
67,0,0,0,a,RU-CHU
41,1,0,0,a,RU-BA
50,0,0,0,a,RU-KYA
62,0,1,0,a,RU-CU
65,0,1,0,b,RU-TY
32,1,0,0,c,RU-BEL
50,0,0,0,c,RU-ROS
56,0,0,0,a,RU-PRI
29,0,0,0,a,RU-KR
52,1,0,1,a,RU-KO
35,0,0,0,a,RU-CHE
53,0,0,0,b,RU-KOS
26,0,0,0,c,RU-BU
41,0,0,0,b,RU-AD
31,0,1,0,a,RU-PER
20,0,1,0,c,RU-VGG
40,0,0,0,b,RU-TVE
62,0,0,1,a,RU-NVS
25,1,1,0,a,RU-ORL
60,0,1,0,b,RU-BRY
29,0,0,0,a,RU-TUL
40,0,0,0,a,RU-ARK
61,0,1,0,a,RU-PSK
46,0,0,0,a,RU-BRY
27,0,1,0,a,RU-KR
55,0,0,0,a,RU-KEM
25,1,0,0,a,RU-PSK
34,0,0,0,a,RU-KIR
58,0,0,0,a,RU-ULY
46,0,0,0,b,RU-SAR
61,0,0,0,a,RU-ORE
52,0,0,0,a,RU-NVS
22,0,0,0,b,RU-CHE
65,1,1,0,a,RU-ROS
51,1,1,0,a,RU-NGR
67,1,0,0,b,RU-KGD
42,0,0,0,a,RU-VGG
27,0,1,0,b,RU-ROS
51,1,1,0,c,RU-LEN
31,1,1,0,a,RU-LEN
36,0,0,0,a,RU-KOS
66,0,1,0,b,RU-VLG
34,1,1,1,c,RU-ROS
20,0,0,0,a,RU-AMU
48,0,0,1,a,RU-KHM
29,0,1,0,c,RU-MO
25,0,0,0,c,RU-IN
21,1,0,0,a,RU-KC
36,1,1,0,c,RU-CU
21,0,0,0,c,RU-KYA
63,1,0,0,a,RU-RYA
23,1,0,0,a,RU-MOS
30,1,0,0,a,RU-PNZ
57,0,1,0,a,RU-LEN
58,0,1,0,c,RU-VLA
38,1,0,0,b,RU-SA
19,1,1,0,a,RU-KO
21,0,0,1,b,RU-KIR
44,0,0,0,c,RU-VOR
44,1,0,0,a,RU-NEN
38,0,0,0,a,RU-CU
45,0,1,0,b,RU-NEN
19,0,0,0,b,RU-ULY
55,0,0,0,b,RU-ME
19,0,0,0,a,RU-CHE
34,0,0,1,a,RU-ARK
38,0,0,0,c,RU-LEN
53,0,0,0,a,RU-KDA
32,0,0,1,b,RU-OMS
53,0,0,0,a,RU-YEV
53,0,1,1,a,RU-KEM
32,1,0,0,a,RU-KLU
68,0,0,0,b,RU-UD
37,0,0,0,a,RU-PNZ
29,0,0,1,a,RU-BU
25,0,0,0,a,RU-VLG
39,0,1,0,c,RU-KL
25,1,0,0,a,RU-SE
31,0,1,0,a,RU-CE
17,0,0,0,c,RU-ARK
20,0,0,0,a,RU-ROS
69,0,1,0,a,RU-TYU
24,0,0,0,b,RU-PER
18,0,0,0,a,RU-STA
56,0,0,0,c,RU-PNZ
46,1,0,0,a,RU-KR
26,0,0,0,b,RU-CHE
24,0,0,0,c,RU-CHU
64,0,1,0,a,RU-LIP
50,0,1,0,a,RU-CHU
49,0,0,1,a,RU-SAM
39,0,1,0,a,RU-IVA
18,0,1,0,c,RU-PRI
50,0,0,0,a,RU-BEL
40,1,0,0,c,RU-KLU
30,0,0,0,a,RU-ARK
67,0,0,0,b,RU-AD
32,0,0,0,a,RU-MUR
53,0,0,0,a,RU-PRI
46,0,1,0,a,RU-NVS
59,1,0,0,a,RU-ME
33,1,1,0,a,RU-STA
17,0,0,0,a,RU-AD
43,0,0,0,c,RU-BRY
39,0,0,0,c,RU-KO
23,0,0,0,a,RU-KR
19,0,0,0,c,RU-KL
52,0,1,0,c,RU-LIP
58,0,1,0,b,RU-NGR
25,0,0,0,c,RU-STA
60,1,0,0,c,RU-CU
45,1,0,0,c,RU-TY
68,1,1,0,b,RU-IRK
63,0,0,0,a,RU-TAM
32,0,1,0,a,RU-KIR
44,1,0,0,a,RU-YAR
62,1,0,0,c,RU-SAR
62,0,0,0,a,RU-AD
34,0,0,0,a,RU-NIZ
28,0,0,0,c,RU-DA
32,0,0,0,a,RU-VOR
21,0,0,0,c,RU-IN
33,0,0,0,a,RU-ORE
19,0,0,0,c,RU-KLU
53,0,1,1,c,RU-AST
29,1,0,0,a,RU-IRK
38,0,0,0,a,RU-ME
20,1,0,1,b,RU-MAG
19,0,0,0,b,RU-MUR
31,0,1,0,a,RU-TAM
21,0,0,0,a,RU-AMU
33,0,0,0,b,RU-RYA
38,0,1,1,a,RU-TOM
43,0,1,0,a,RU-MO
48,0,0,0,c,RU-AST
31,0,0,0,a,RU-TYU
23,0,0,1,a,RU-KGN
32,0,0,0,a,RU-CHU
60,0,0,1,a,RU-CHU
19,0,0,0,a,RU-BEL
29,0,0,0,b,RU-MAG
51,1,0,0,b,RU-ULY
29,0,0,0,a,RU-KRS
68,0,0,0,a,RU-VLA
32,0,0,0,c,RU-KC
39,0,0,0,a,RU-MAG
37,0,0,0,a,RU-BEL
49,1,0,0,b,RU-KC
23,0,0,0,a,RU-SAK
37,0,0,0,a,RU-YAN
22,0,0,0,a,RU-KB
23,0,0,0,b,RU-VGG
41,0,0,0,a,RU-TOM
40,0,0,0,c,RU-KAM
42,0,0,0,a,RU-VOR
53,0,0,0,a,RU-AD
66,1,0,0,b,RU-VOR
18,0,0,0,a,RU-CHE
30,0,0,1,a,RU-BRY
67,1,1,0,a,RU-CHE
30,0,0,0,a,RU-MUR
23,0,1,0,c,RU-KC
41,0,0,0,a,RU-ARK
19,0,0,0,a,RU-BA
54,1,0,0,a,RU-TVE
36,0,0,0,b,RU-AL
41,0,1,0,a,RU-SAK
42,0,0,0,a,RU-OMS
20,0,0,0,a,RU-BA
21,0,0,1,b,RU-BEL
27,0,0,0,a,RU-ULY
68,0,0,0,a,RU-ME
67,0,0,0,b,RU-ALT
59,0,0,0,c,RU-SAM
55,0,0,0,b,RU-MUR
39,0,0,1,a,RU-KOS
26,1,0,0,c,RU-SA
46,0,0,0,c,RU-ME
18,1,1,1,b,RU-ULY
35,0,0,0,a,RU-YAR
29,1,0,0,c,RU-SVE
37,0,0,0,b,RU-BEL
39,0,0,0,a,RU-AMU
35,0,0,0,a,RU-KL
23,1,1,0,a,RU-KIR
34,1,0,0,a,RU-AST
18,1,0,0,a,RU-ALT
56,0,0,0,c,RU-STA
27,0,1,0,a,RU-KEM
56,0,0,0,a,RU-IVA
45,0,1,0,c,RU-KC
42,0,0,0,a,RU-KC
41,0,1,0,b,RU-TYU
57,0,1,0,b,RU-SAR
40,0,0,0,a,RU-TUL
53,0,0,0,a,RU-BRY
42,0,0,0,a,RU-NVS
41,0,0,0,b,RU-KEM
21,1,1,0,b,RU-KHA
23,0,0,0,c,RU-MUR
19,0,0,0,a,RU-KR
32,0,0,0,a,RU-KHM
56,0,1,0,c,RU-AD
59,1,0,0,c,RU-SAK
58,0,0,0,a,RU-OMS
24,1,0,0,a,RU-KGD
19,0,1,0,b,RU-KLU
44,0,0,0,b,RU-KAM
56,0,0,0,a,RU-KRS
21,0,0,0,a,RU-KC
70,1,0,0,a,RU-MUR
36,0,1,0,a,RU-KLU
26,1,0,0,c,RU-KHA
17,0,0,0,a,RU-BU
33,0,1,0,c,RU-KEM
60,1,0,0,b,RU-KC
63,0,0,0,a,RU-OMS
30,0,0,0,c,RU-KHM
54,1,0,0,b,RU-KGD
17,1,1,0,a,RU-SAK
61,0,0,0,a,RU-KRS
34,0,0,0,a,RU-SE
34,0,1,0,a,RU-KC
62,0,0,0,c,RU-KHA
31,0,1,0,a,RU-KGD
39,0,1,0,a,RU-SAK
35,0,0,0,c,RU-OMS
21,0,0,0,a,RU-BRY
57,0,0,0,a,RU-MOW
42,0,1,0,a,RU-ULY
20,0,0,0,a,RU-TY
22,0,1,0,a,RU-NGR
21,0,1,0,c,RU-SE
37,0,0,0,c,RU-ORL
17,0,0,0,a,RU-SPE
29,1,0,0,c,RU-CHE
45,0,0,0,c,RU-MOW
29,0,1,0,b,RU-AL
34,0,0,0,b,RU-TUL
29,0,0,0,a,RU-KEM
32,1,0,0,a,RU-ME
65,0,0,0,c,RU-KYA
38,0,0,0,a,RU-KHM
23,1,1,1,a,RU-KAM
69,0,0,0,a,RU-ME
39,0,0,0,a,RU-TYU
21,0,0,0,a,RU-KOS
66,0,0,0,b,RU-KIR
31,1,0,0,a,RU-BU
31,1,0,0,a,RU-VGG
25,0,1,0,a,RU-ORE
25,0,0,0,c,RU-MAG
61,0,0,0,a,RU-AMU
52,1,0,0,c,RU-ORE
63,0,0,0,a,RU-KEM
35,0,0,0,a,RU-YAN
21,0,0,0,a,RU-LEN
19,0,1,0,b,RU-NIZ
56,0,0,0,a,RU-NGR
43,1,0,1,b,RU-MAG
27,0,0,0,a,RU-MAG
58,0,0,0,b,RU-KB
65,1,0,0,a,RU-BA
29,1,0,0,b,RU-VLG
19,0,0,0,a,RU-YAN
19,1,1,0,a,RU-CU
24,1,0,0,b,RU-SE
30,0,0,0,a,RU-KC
52,0,1,0,a,RU-KB
59,0,0,0,a,RU-SMO
29,0,0,0,b,RU-LIP
22,0,0,0,c,RU-CU
19,0,0,1,a,RU-DA
55,1,0,0,c,RU-AL
36,0,0,0,a,RU-ROS
35,0,0,0,c,RU-PSK
28,1,0,1,a,RU-TYU
32,0,0,0,a,RU-SAR
33,1,1,0,c,RU-KRS
67,0,0,0,c,RU-PER
31,0,1,0,b,RU-KEM
53,0,1,0,b,RU-PSK
30,1,0,0,a,RU-VLG
23,1,1,0,a,RU-KC
38,0,0,0,c,RU-SE
61,0,1,0,a,RU-DA
31,0,0,0,a,RU-PRI
30,0,1,0,c,RU-YAN
55,0,0,0,b,RU-MOS
33,0,0,0,b,RU-IN
50,0,0,0,b,RU-KL
26,0,0,0,b,RU-DA
59,0,1,0,a,RU-NGR
22,0,0,0,a,RU-TUL
23,0,0,0,c,RU-KC
33,0,0,0,a,RU-TAM
31,0,0,0,a,RU-TA
42,0,0,0,c,RU-CHU
30,0,0,0,c,RU-KK
21,0,1,0,c,RU-KK
18,0,0,1,a,RU-NVS
34,0,1,0,a,RU-YEV
52,1,1,0,a,RU-KHM
32,0,1,0,c,RU-YAR
35,0,1,0,a,RU-VGG
58,1,1,0,a,RU-MOW
26,0,0,0,a,RU-ORL
68,0,0,0,b,RU-TA
31,0,0,0,c,RU-KRS
68,0,0,0,c,RU-IN
18,0,1,0,a,RU-KOS
35,0,0,0,b,RU-RYA
61,0,0,1,b,RU-BEL
49,1,0,0,b,RU-KB
43,1,0,0,c,RU-KO
34,1,0,0,b,RU-SAK
37,0,0,0,a,RU-AST
25,0,0,0,c,RU-KEM
33,0,0,1,b,RU-PER
42,0,0,0,c,RU-IVA
37,0,0,1,a,RU-KGN
38,1,1,0,a,RU-CU
19,0,0,0,a,RU-KHA
42,0,0,0,a,RU-KEM
26,0,0,0,b,RU-SVE
32,0,0,0,b,RU-KIR
63,1,0,1,a,RU-UD
58,0,1,0,b,RU-SAK
55,1,0,0,a,RU-KGN
32,0,1,0,c,RU-VGG
21,0,1,0,a,RU-YAR
26,1,0,0,c,RU-KIR
62,1,0,0,a,RU-ORE
35,0,1,0,c,RU-SAR
51,0,0,0,a,RU-TOM
19,0,0,1,c,RU-SA
55,0,0,0,c,RU-SMO
53,0,0,0,c,RU-MOW
26,0,0,0,b,RU-ME
61,0,0,0,a,RU-AD
48,0,0,0,b,RU-KGN
21,0,1,0,b,RU-KRS
24,0,0,0,c,RU-KHA
70,0,1,0,b,RU-MOW
48,0,1,0,c,RU-SA
64,1,1,0,a,RU-PNZ
48,0,0,0,a,RU-ZAB
41,0,0,1,c,RU-ZAB
67,0,0,0,a,RU-MOS
41,1,0,1,a,RU-MOS
49,1,0,0,a,RU-KAM
33,1,0,0,b,RU-KGD
50,1,0,0,a,RU-MUR
47,0,0,0,a,RU-KC
48,0,0,0,a,RU-IN
41,0,0,0,a,RU-ME
36,0,0,0,a,RU-AD
29,0,0,0,a,RU-NEN
49,0,0,1,b,RU-IVA
65,0,0,0,b,RU-KEM
53,0,0,0,b,RU-IN
64,0,0,0,a,RU-DA
26,0,1,0,c,RU-SVE
38,0,1,0,b,RU-KB
32,0,0,0,c,RU-VOR
43,0,0,0,c,RU-NGR
44,0,1,0,a,RU-SAM
43,0,0,0,a,RU-MOS
18,0,0,0,a,RU-MAG
51,0,0,0,a,RU-LEN
62,0,0,0,c,RU-IRK
17,0,0,0,c,RU-SA
34,0,1,1,a,RU-AL
49,1,0,0,c,RU-TA
39,0,1,0,a,RU-KRS
17,0,0,0,a,RU-MUR
19,0,0,0,a,RU-MOS
68,0,1,1,a,RU-NVS
18,0,0,0,b,RU-SPE
29,0,1,0,a,RU-KIR
31,0,0,0,a,RU-KRS
41,0,1,0,b,RU-ME
39,1,0,0,c,RU-BRY
18,0,0,0,a,RU-TY
26,0,1,0,a,RU-TYU
42,0,0,0,a,RU-BRY
37,0,0,0,b,RU-IN
20,0,0,1,c,RU-BU
28,0,0,0,a,RU-BEL
24,0,0,0,b,RU-AST
31,0,0,0,a,RU-ORL
25,1,0,1,c,RU-KAM
56,0,1,0,a,RU-SAR
25,0,1,0,c,RU-YEV
34,0,0,0,b,RU-KIR
28,0,0,0,b,RU-NIZ
19,0,0,1,b,RU-AMU
39,0,0,1,a,RU-NEN
51,0,0,0,a,RU-KB
17,0,0,0,a,RU-KL
60,0,1,1,b,RU-KIR
29,1,1,1,b,RU-NIZ
45,1,0,0,b,RU-PRI
22,0,0,0,c,RU-ROS
56,0,0,0,a,RU-VOR
29,0,0,0,c,RU-PER
18,1,0,0,b,RU-PSK
25,0,0,0,c,RU-LEN
25,0,0,0,c,RU-SAM
61,0,0,0,c,RU-KR
69,1,0,0,a,RU-AD
41,0,0,0,a,RU-MO
56,1,0,0,c,RU-ORE
33,0,0,0,a,RU-PNZ
49,0,0,0,a,RU-CHE
19,0,0,1,a,RU-IRK
46,0,1,0,a,RU-RYA
22,0,0,0,c,RU-RYA
26,0,0,1,c,RU-NGR
61,0,0,0,b,RU-MOS
33,0,0,0,c,RU-RYA
39,0,0,0,b,RU-CHU
23,0,0,0,c,RU-PER
20,0,1,0,c,RU-AD
19,1,1,0,a,RU-KR
46,0,0,0,a,RU-SA
36,0,0,0,a,RU-IVA
21,0,1,0,a,RU-ROS
32,0,0,0,a,RU-KL
33,0,1,0,a,RU-KAM
56,0,0,0,a,RU-VOR
39,1,0,0,a,RU-MOS
34,0,1,0,a,RU-TYU
21,1,0,0,b,RU-KHM
68,0,0,0,a,RU-ROS
60,1,0,0,a,RU-KLU
34,0,0,0,a,RU-KL
45,0,0,0,a,RU-MOS
53,0,0,0,b,RU-AST
20,1,1,0,a,RU-TOM
17,0,0,0,a,RU-IVA
19,0,0,0,a,RU-PER
58,0,0,0,b,RU-KL
48,1,0,0,b,RU-SAR
26,1,0,0,a,RU-SAM
22,0,1,0,a,RU-AMU
29,0,0,0,a,RU-VGG
29,0,1,0,c,RU-LIP
17,0,0,0,c,RU-ARK
30,0,0,0,b,RU-IN
31,0,1,0,b,RU-VLA
31,0,1,0,c,RU-YAR
55,0,0,1,b,RU-PRI
37,0,1,0,c,RU-LIP
49,0,1,0,a,RU-BEL
28,0,1,0,a,RU-AL
60,0,1,0,b,RU-MOW
42,0,1,0,a,RU-KHM
62,0,0,0,b,RU-VGG
25,0,0,1,b,RU-ORL
42,1,0,0,a,RU-KIR
27,0,1,0,a,RU-TVE
23,1,0,0,a,RU-ME
47,0,1,0,a,RU-YAR
38,0,0,0,c,RU-SAK
22,0,1,0,a,RU-AL
23,0,1,1,a,RU-AMU
63,0,1,0,a,RU-TAM
50,1,1,0,a,RU-TYU
43,0,0,1,a,RU-CE
35,0,0,0,a,RU-VLA
24,0,0,0,a,RU-ROS
53,0,0,0,c,RU-BA
42,1,0,0,c,RU-NVS
52,1,0,0,a,RU-LEN
36,0,1,0,c,RU-BEL
29,0,0,0,a,RU-KIR
21,0,0,0,a,RU-KLU
25,0,1,0,a,RU-SMO
23,1,0,0,a,RU-ALT
32,1,0,0,a,RU-BA
40,0,1,0,a,RU-KC
19,1,0,0,b,RU-SAR
59,0,0,0,a,RU-IVA
17,0,0,1,a,RU-TOM
30,0,0,0,b,RU-KR
20,0,0,0,b,RU-YAR
21,0,0,0,a,RU-SMO
24,1,1,0,a,RU-SMO
21,0,1,1,a,RU-PNZ
34,0,1,0,a,RU-PSK
20,0,0,0,a,RU-ME
61,0,1,0,b,RU-TYU
54,0,1,0,a,RU-SVE
32,0,0,1,a,RU-IN
53,0,1,0,a,RU-LIP
23,0,0,0,a,RU-KR
23,0,0,0,a,RU-MOS
39,0,0,0,a,RU-LIP
65,0,0,0,a,RU-PSK
24,0,0,0,b,RU-TAM
29,0,0,0,b,RU-SA
22,1,0,0,c,RU-PER
50,0,0,0,a,RU-IVA
59,0,0,0,a,RU-YEV
22,0,1,0,b,RU-TVE
56,1,0,0,c,RU-PER
47,0,1,0,a,RU-TAM
32,0,1,0,a,RU-SAK
39,0,0,0,a,RU-BRY
63,0,0,1,b,RU-SAR
42,0,0,0,c,RU-TUL
17,1,0,0,a,RU-MAG
17,0,1,0,a,RU-ORE
43,0,0,0,c,RU-NVS
33,0,1,0,c,RU-MAG
28,1,0,0,a,RU-MO
35,0,0,1,c,RU-IN
44,1,0,0,c,RU-CU
20,0,0,0,a,RU-VGG
39,0,0,0,b,RU-KOS
70,1,0,0,a,RU-TAM
58,0,0,0,a,RU-YAN
19,0,0,0,a,RU-CE
33,0,0,0,c,RU-TOM
40,1,0,0,c,RU-NGR
28,0,0,0,a,RU-PER
22,0,1,1,a,RU-KGN
31,0,0,0,b,RU-NIZ
60,0,0,0,c,RU-TVE
60,0,1,0,c,RU-STA
22,0,0,0,a,RU-KRS
25,0,0,0,a,RU-AD
37,0,1,0,c,RU-CE
17,0,1,0,a,RU-KOS
23,0,1,0,a,RU-VLG
27,0,0,0,a,RU-TUL
26,1,0,0,a,RU-DA
22,0,0,0,b,RU-KLU
44,0,0,0,a,RU-MUR
67,0,0,0,a,RU-SE
58,0,0,0,a,RU-TUL
35,1,0,1,a,RU-KC
34,0,0,0,a,RU-TOM
34,0,0,0,c,RU-ORL
25,0,0,0,a,RU-TY
40,0,0,0,c,RU-AL
57,0,1,0,a,RU-BRY
27,0,1,0,c,RU-AST
62,0,1,0,a,RU-VOR
26,0,0,0,c,RU-YEV
46,0,0,0,a,RU-STA
47,0,0,0,a,RU-KLU
62,0,0,0,c,RU-RYA
18,0,0,0,b,RU-NIZ
55,0,1,0,a,RU-TY
19,1,0,0,b,RU-AST
40,0,1,0,a,RU-IN
44,0,0,0,a,RU-SAK
46,0,0,0,b,RU-OMS
34,0,0,0,a,RU-KEM
55,0,0,1,a,RU-KO
32,0,0,0,a,RU-KHM
59,1,0,0,c,RU-TOM
28,0,1,0,a,RU-KLU
27,0,0,0,a,RU-KIR
23,1,0,0,c,RU-IRK
21,1,0,1,c,RU-CE
18,1,0,0,c,RU-TVE
25,0,1,0,c,RU-TA
33,1,0,0,a,RU-STA
58,1,0,0,b,RU-KL
54,1,1,0,a,RU-PRI
17,1,0,0,c,RU-AMU
29,0,1,0,a,RU-MO
17,0,1,0,a,RU-PSK
18,1,1,0,a,RU-MOS
51,0,0,1,a,RU-CU
52,1,1,0,a,RU-ORE
17,0,1,0,c,RU-AMU
19,1,0,0,a,RU-TUL
46,0,1,0,c,RU-YAN
19,0,0,0,a,RU-AST
52,0,0,0,a,RU-BU
67,0,0,0,a,RU-SVE
17,0,1,0,b,RU-ME
35,0,0,0,a,RU-KC
48,1,0,0,a,RU-BA
36,0,1,0,a,RU-SAR
29,0,1,0,a,RU-UD
